review_date,customer_id,product_id,rating,recommend_to_friend,review_title,review_text,sentiment
2018-03-10 17:27:58,0a65bf7e32bde622047a6b36c6859c5e30db8865bf9524bbf87c6cdbe0ad5609,18913368,4,No,Produto com um possível defeito,"A chapinha que chegou em meu endereço está com problema?  Ao passar nos fios ela faz barulho. Já tive um produto anterior igual, mas sem barulho.",Positive
2018-03-10 17:46:40,5902403b7ef7863e0e10afe140079a438fa77e8c3d997527dd0ffbce811865f3,10734293,5,Yes,Insatisfeita como o produto chegou.,Amo esse produto mas os dois produtos chegaram com as embalagens destruídas. Deveriam ter embalado em caixas de papelão.,Positive
2018-03-10 18:09:33,f147fdf0c8e29a00d0c583cd544beb2c2ff0935498621d78b3a02d2771293ee9,10474057,5,Yes,maquininha boa de mais,perfeita pra trabalhar  mais potente que as da whal  quem compra nao vai se arrepender. entrega rapida,Positive
2018-03-10 18:28:52,b81ddc43fcd65f9bf972d148616b7047a088f43432db1c861bb61d80d1f64956,113173979,4,Yes,gostei muito !!!,"Ótimo custo benefício, indico a comrpra xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx",Positive
2018-03-10 18:34:23,2e8502cd0be3ab8e4c0bcc0fa36813eadcca9aa6d9df90c3847dd902cc4a0010,18356023,5,Yes,Excelente,"Ótimo produto recomendo, estão de parabéns, recomendo para todos",Positive
2018-03-10 20:39:56,884c8a6560ae48560c6c7c2794d0827545f736c306d3299659e75b4e56af00b5,132165051,3,Yes,Satisfatório,Meio fraco.... mas propaganda maior q o produto.... o ar frio é fraco......mas é  bonito Meio fraco.... mas propaganda maior q o produto.... o ar frio é fraco......mas é  bonito Meio fraco.... mas propaganda maior q o produto.... o ar frio é fraco......mas é  bonito,Neutral
2018-03-10 22:19:07,98463cd34d9d99ac2f026bf52f7e5e874ba66d6544d04f84cca2d04470df1d52,12981976,2,No,Cosméticos Parceiros Americanas,"Tenho receio de comprar Cosméticos, como por exemplo Lanza, dos parceiros das Americanas e o produto ser falsificado. Será que corremos este risco? Os parceiros são de confiança? O parceiro Beauty Mais não tem nem site na internet. Tem somente facebook. Achei muito estranho...",Negative
2018-03-10 23:30:51,6619ec49deb130e0f1dd5fe314a8ce355f13193bb0b2f58b2afc1102cb1a3ebf,11560503,4,Yes,Amei o produto!!!,,Positive
2018-03-11 03:09:28,7fd2d6be60a1270f100348ceb3c99dd5242d4de6df39ca4c2025869aaed4af9c,14800194,1,No,Defeito no 2º dia de uso,"Decepcionado...foi um presente para minha mãe que ficou feliz ao recebe-lo, porem já no segundo dia de uso quebrou.",Negative
2018-03-11 05:16:05,0511ce5b41065e9db266d3927d061a0445b4ca9cbdd9e63b07a1b5e8caca1963,25793525,1,No,Não compre meninas,"Arrependi amargamente de ter comprado a tal escova, no primeiro uso ja saui vários dentes.se pudesse queria até mandar foto.   Pessima!",Negative
2018-03-11 06:33:23,3783cf5025a99b7588ec090664be1264b73d5347ecec57db2677aa2dbc5a3094,21728889,5,Yes,Gostei muito do produto,Ótimo ! Recomendo lojas americanas para compras ! O produto chegou mais rápido que combinado.,Positive
2018-03-11 06:34:04,37b03a79830deed2fe1b59907f16a7b7f5660625d4c991a5f4cbb48d65c285b7,10463999,3,Yes,Gostei do produto,"Funciona sim, só que tem que passar o depilador bem devagar para retirar bem os pelos.",Neutral
2018-03-11 07:14:33,1b4ecff6d82dfca6c71a0a68a92ac9365a27a1071c824b3de72293644cd5dc6a,19231575,4,Yes,10,Muito bom super recomendo. Agora estou querendo comprar a máscara do mesmo. Mais estou esperando uma promoção com preço melhor.,Positive
2018-03-11 07:40:30,d7b51daa5c903e044b14ab35efaaaefe9490380d1993bbaebd700dd10e879f67,24838198,2,No,Não recebi o produto,Não recebi o produto. Não recebi o produto. Não recebi o produto. Não recebi o produto. Não recebi o produto. Não recebi o produto. Não recebi o produto. Não recebi o produto.,Negative
2018-03-11 08:00:13,63069d83e3dd826d70a5c54b3236da081f8cfc3ab1fcaad14a6e3e0f66e90288,17777657,3,Yes,7,,Neutral
2018-03-11 08:39:45,24787fc151b444cd67d16bd3e917b2809f4f2a8d63bfdf9a7e5f88b3afe6423d,27632909,3,Yes,Marroquina Escova Progressiva Kit Profissional (2x1l),não achei nada ainda . Pois não usei ainda.a dafdafddfaadfdfadffdsfdasfdasfdfdfdfdfdfdfdasssssssssfffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffgsdgsffgsfgsgffgsfsgfgsfgsgfsgffggsgfsgfgsgsfggsfgsgfsdgfssfggfsfgsgfsfssgsgfsfggfgfgfgfgfsgfsgfgfsgfsgfsg,Neutral
2018-03-11 08:56:59,5fb1360ad760434e8887642cc484126c86c4d21a303cb763c83fd2a4d9a72b4f,7503466,4,Yes,Muito bom!,"Adorei o secador, é potente, não faz muito barulho, achei leve em relação ao outro secador TAIFF que eu tinha e mais compacto também.  Usei uma vez  somente, mas não tenho o que reclamar.  Primeiro uso foi muito bom, em 15 minutos mais ou menos o cabelo já estava seco e meu cabelo é tamanho médio e volumoso.",Positive
2018-03-11 09:17:29,d4b414cf14650aaf7bcd72652af323e4e8089b51ff03e66458e6985178d56cee,5989549,5,Yes,Maaaravilhoso,"Uso o café café há anos. Seu perfume é sútil, porém inesquecível. Tem custo benefício é uma ótima fixação. Simplesmente amo. acho que é mais um perfume pra noite.",Positive
2018-03-11 09:51:52,aa46363a333b5d5c1d8c228776ed58d635e8d86cfa263aaee6a769bb093b8648,26095256,4,Yes,Produto muito bom,"Eu recomendo , produto muito bom . Chegou bem antes do prazo .",Positive
2018-03-11 10:42:58,f4c3cf63122bbd597542d52d1934a56c9828e175f62112e2b4f0c1325d16492b,30617869,4,Yes,muito bom otima,entre as de melhor preco e a melhor muito boa para trabalhos profissional,Positive
2018-03-11 11:12:51,85d78c19960912fc0b893e7520cd4aa7f168d0cb2be2e2793d76b4532b92abdf,18913368,3,Yes,Chapinha,Ainda não usei só testei parece ser boa quando testar avaliarei melhor. Sobre a entrega foi muito rápida chegou bem antes do prazo,Neutral
2018-03-11 11:32:11,4e8d99450a5f56ba9607fd5e63d7e4c7075db317caa2ef8a71a3c6472262ac57,19403503,1,Yes,Falta de comprometimento,"A americanas me vendeu o produto no inicio de fevereiro e ainda não recebi. O sistema de restreio nao me deixa consultar o status e desde terça feira estou entrando em contato pra reclamar sobre a situação, quando foi aberto um protocolo com prazo de resposta no dia 09/03, prazo esse qie tambem não foi cumprido. Sou comprador assiduo de produtos de diversos gêneros pelo site da americanas, mas essa é a segunda vez em menos de 6 meses que compro através de um parceiro (Glamour Perfumes) e tenho problemas. Vou repensar as próximas compras na Americanas.com",Negative
2018-03-11 11:35:23,1816f54c945d4c7a11ebb29cf70365653949eaf0f6e278a884f997c8151c2892,24617438,5,Yes,COMPRA AMERICANAS,"Ótima promoção da loja parceira das lojas americanas, que venham mais promoções ainda melhor de perfumes!",Positive
2018-03-11 11:50:17,f92c99a0dc14f0f58279645cede44a99cf3be6cbc39273bc2e9be7c4d10c102e,17777657,4,Yes,Ótimo,"Recomendo, chegou dentro do prazo. Preço muito bom.",Positive
2018-03-11 12:30:41,829b10c3db6db905032140547ced150bd7dd140cc805d3d322b8382093d27bd5,19717052,1,No,Produto diferente da foto,Péssimo. Pois oferecem um produto na foto e vendem um completamente diferente. Estarei entrando com uma ação na justiça contra empresa.,Negative
2018-03-11 12:34:48,ac3edb816b26f2443d48faf776d7ef6b87194f808f010f177af6e026a007c5f1,352097,4,Yes,Amei o produto.,"Super recomendo,entrega rápida,produto de ótima qualidade.",Positive
2018-03-11 12:53:30,8c850d20d8d697262b81c11a66783f429c3fe601732fad994eb6fe86d7093d0e,18913368,2,No,Falsificada,Não chega a temperatura necessária pra progressiva.,Negative
2018-03-11 13:47:28,c9be3f0e26781a5403f26d43a173a8633185b815d8670e784f778ff747085bb1,11620869,4,Yes,Excelente,"Entrega muito  rápida, o produto veio muito bem embalado. Eu Compraria novamente",Positive
2018-03-11 14:25:38,2b3bf2ced2e0e2fe31f4d1339218e07d6983fa4788cf25bd092a3a799004f55c,7494878,5,Yes,Excelente barbeador,"Barbeador Philips Aqua Touch Plus , cumpre o prometido,com barbas bem feitas e rápido.",Positive
2018-03-11 14:54:13,e9ec1014935199fb6a6a50de17c781cbd48008b3c6e43058276c9148cf5ac6d2,27155775,5,Yes,O melhor,O melhor matizador da vida!  E Chegou super rápido !,Positive
2018-03-11 15:01:46,8c592c1e5634ac6822ef52b88cabff7f23f5278eb8fd86bbbd442b8d4a0898af,118961974,5,Yes,muito bom produto,"produto de otima qualidade modela e ondula muito bem ,e frete super rapido chegou com 6 dias.",Positive
2018-03-11 15:14:56,895e5a88913a1e5b8363d39fea771d87fcdf0f60db3151a1c849b0d36c408049,22320388,1,No,Produto falso,"Genteeee não compre este produto  É falso,  vem com um pedaço de plástico para vedar  Uma vergonha  Nunca mais compro nada nas lojas Americanas",Negative
2018-03-11 15:32:15,2dcc0bb15ff498b442fc3be85c15eda53f82bc7b79b61b3404a31b94f44bf4ce,27636633,4,Yes,Muito bom,É a segunda vez que adquiro esse produto e é muito bom!,Positive
2018-03-11 15:48:31,0b95a263e3935692cd42757029ab0fa37c0a32baad0be7749e765f52c62d1aec,132627403,4,Yes,Recomendo,Produto de boa qualidade. e atende bem o que promete.,Positive
2018-03-11 16:17:16,91cb1a8a8a30a489d19d2eb5f9efc9397c4db46fa18b3ed5d17fc4044a07f90c,29688585,5,Yes,Amei,Gosto muito deste perfume!!  Atende as minhas expectativas,Positive
2018-03-11 16:27:58,5a02dd722ba5657e08796554055a5a665494378c9884832567e8c0ce852159fa,14984130,3,Yes,Ótimo,Eu gostei muito do produto a entrega super rápida estão de parabéns pela eficiência.,Neutral
2018-03-11 16:30:15,634fa8772e153a2a9b024c0c6d9493b52c335c0187c9dee6d71792fa435d949f,312394,5,Yes,Euphoria Eau de Parfum Feminino 100ml - Calvin Klein,"É o segundo Euphoria Feminino 100ml que eu compro de uma loja parceira no site das Americanas. Ótimo custo-benefício do produto. Esse perfume é único. O cheirinho de romã com flores predomina, e tem um amadeirado que deixa o perfume perfeito. Muito elogiado quando eu uso. Recomendo!",Positive
2018-03-11 16:30:55,37140d2df39f1a1abccdb0f819e068a04f4c96a8707c74e9944c1057115ad93b,112941497,4,Yes,Gostei muito do produto,"É um produto de ótima qualidade ,muito boa pra cortar cabelo,veio tudo certinho,as americanas tar de parabéns.",Positive
2018-03-11 16:33:48,88ed77dacbac07b80c9593a0ef745b9aac32278b2ca012dbd0c77971829bf293,21803445,5,Yes,Amei o produto,Amei o produto. O cabelo fica muito hidratado. Super indico!,Positive
2018-03-11 16:35:04,2b582364d4a9d9caa4728af51f8e87b50d4b3639baba440a742c76640bb67084,18894878,2,No,Avaliação da dermacol,Não gostei; pois nas propagandas falam que não sai na água; e sai! E não cobre tatuagens totalmente.,Negative
2018-03-11 16:38:12,9a75fd2bdc70017929cab38a1a4d2626133cd9d6828a222423e8e3a8b1656575,26792692,5,Yes,Ótimo!,"Produto realmente clarea com efeito platinado! Único inconveniente: é necessário usar luvas, se não suas mãos e unhas ficam roxas.",Positive
2018-03-11 16:44:41,9a75fd2bdc70017929cab38a1a4d2626133cd9d6828a222423e8e3a8b1656575,21539335,5,Yes,Excelente!,"Produto altamente nutritivo. Atendeu perfeitamente as necessidades do meu cabelo que estava danificado por conta do clareamento platinado. Além do brilho, facilitou e muito a escova!",Positive
2018-03-11 17:20:52,f542b423c5a6252743d161ef1c00da37eb0da3c0d8ef6fe9a1eff299d9de78b8,18228457,5,Yes,Excelente o produto!,Já conhecia esse perfume! Tem um aroma agradabilíssimo e boa fixação! Recomendo!,Positive
2018-03-11 17:44:05,0a27b6d2dae6e5b1a1812e30935ed4c37c2b5de5b1b6d95832a9d178fd43e898,132627403,5,Yes,Muito bom...,"Ótimo produto... Mas, assim como outras máquinas de corte de cabelo, ela requer cuidado no manuseio... Um deslize pode gerar um pequeno ferimento... :/",Positive
2018-03-11 18:08:02,10fc0a60007215f316745fe3e43ff9506b26c87a05b1db941645a8f492e1f1fd,113173979,5,No,Ótimo produto,Adorei o produto esquenta só acho que é bom deixa o cabelo secar um pouco para usa,Positive
2018-03-11 18:19:11,1433d0c93759c900ea0753f542196037f66792cf0b48082f159151759f066a65,124950489,4,Yes,Otimo custo beneficio,Comprei faz 2 anos e esta perfeito durou mais tempo que o Aquatouch da concorrência Recomendo a Mallory BM-8000 cumpre o que promete é bom é mais barato e dura mais,Positive
2018-03-11 18:34:16,8d3719425b57b7700cebf11642b5922a51121660b82a3a3882a0be27942926f1,24546712,1,No,NÃO CHEGOU NO MEU ENDEREÇO,,Negative
2018-03-11 19:23:16,81aa0128282f4488fba9d8740de83f9e2f4ddb38e7691e5899466b904eabb1e8,111869016,1,No,NAO ENTREGUE,Sem dúvidas diria que o produto é ótimo e que recomendo ele sim se o mesmo tivesse chegado!PRODUTO NAO FOI ENTREGUE POR ISSO MINHA AVALIAÇAO RUIM.!,Negative
2018-03-11 19:27:22,68edc3429261d1e92ae41ddb5836577d35626102b6ff4db3646a4c999b849067,29908330,5,Yes,Excelente,"esse sim é o verdadeiro clareador ambas qualidades americanas 5 estrelas ou mais , entrega rapida muito bom",Positive
2018-03-11 19:34:55,db224eaafd97c95185716ca33f86304ae95627e1976e4323d856b0cd3dad0b6f,24807918,1,No,Duvida,"Vcs que compraram essa maquina, mim informe por favor.. Essa maquina o motor eh v 5000???? Ela eh original??? Tem selo do Inmetro????",Negative
2018-03-11 20:21:36,6483d10109ad8515f1c3bace43fddb6a8322fe0f65521c72112a174a819a9f86,7329027,5,Yes,Ótimo custo beneficio,"Ótima fragrância, fixador dura um tempo razoável mas vale o investimento",Positive
2018-03-11 20:27:06,b80db089b1db13d6b873dba991a109af9ba2cab9b6a113ef268cca293f7654b4,113174007,5,Yes,Recomendo,Recomendo o produto. Preço justo. Ótimo custo-benefício. Rápida entrega.,Positive
2018-03-11 20:47:06,daccb252652b59686e98be318c66ff6dc6cf200fa550b99dee1e41eca509b095,128833159,3,Yes,Nada de especial,"Já tinha uma escova dessa de uma outra marca, então avalio como normal, nada de especial",Neutral
2018-03-11 20:50:20,b5ebfac288a1c895ed8eac3210273d814be651273418d14356cae5cc0ad1ca75,112941526,4,Yes,Produto,Produto chegou em bom estado e é de excelente qualidade. Só o barbeador menor o que faz o pezinho do cabelo não funciona direito. Mas o kit em si é ótimo.,Positive
2018-03-11 21:51:56,dc01e0739ab70e05568721ca8b7488e9262cca3975818634483d2323a4976670,352748,5,Yes,Maravilhoso,"Produto muitíssimo bom, potência excelente, temperatura eficiente s super leve.",Positive
2018-03-11 22:09:58,99bb0bf260c7ad540d9bca8351791a23f8a3486fe295c0c373046b0bab840f5a,23792561,4,Yes,Muito boa,"Aquece rápido e alisa bem... a de bolsa não tem a mesma qualidade da maior (por motivos óbvios), mas é muito prática e quebra um ótimo galho",Positive
2018-03-12 01:13:12,b5f83f27e5f6582e809045ba34be7bc35c0aba2477e9ae1f674c44da19b10e2d,20750115,1,No,Engano,"Comprei esse pentes... me mandaram comum ñ o Premium...... cansei de ligar, não resolveram...... não comprem.....",Negative
2018-03-12 02:33:48,1eb98b4c56521ddb7746f92c6816f446f588c470f2fcd713fd132b7d26a0fb5f,20671555,1,No,Meu produto não  chegou já  tem 2 meses de atraso,Nunca mais compro nas americanas e se vc vcs tb não  eles não  só atende bem no ato da compra  depois vc não  qualquer comunicação  com atendente só  com a secretária  pra saber do pedido estou agardando ja tem dois meses e não  entregarão  meu pedido agora só  vou procurar um advogado pra resolver o meu caso !!!! Não  comprem não  perca seu tempo e seu dinheiro com essa empresa vamos parar de ser bobos ela só  tem nome sem valor nenhum com cliente!!!,Negative
2018-03-12 05:30:42,6c95cf78653725621f9c87a4417929f0607778f2994891a7e4270a419489b74c,12358444,4,Yes,muito bom,achei o produto ótimo e a entrega foi bem antes do prazo!!!,Positive
2018-03-12 06:01:38,072d7c1cd157750707a45ca7c781cb20c1b4a1ad89ca3acf12cc344b89340436,23277475,2,No,"Não veio na cor que eu queria,","Estou triste porque escolhi vermelha, e veio preta, só veio um espaçador,e não veio a bolsa. Estou triste. I agora?",Negative
2018-03-12 06:04:48,3279bb4f507103570d27cd67d95e7766cc321fe12025d1d0888b05eac25c9209,22022592,4,Yes,Legal,"O produto é bom, correspondeu com a minha expectativa. O cabelo fica modelado e bonito, sem precisar usar fontes de calor que danificam o cabelo.",Positive
2018-03-12 06:19:03,31308a538294abf44e4d4227f479ad678d3dc718932d3e41fdeed8cacd790a6f,9640071,4,Yes,ótimo produto,entregue no prazo determinado! produto de ótima qualidade! todos de parabéns!!!,Positive
2018-03-12 06:22:56,870b4703d80aaf74910e31aa222f8ab7c09b823ca03f9681aa03add3ab4620cc,120277151,4,Yes,gostei do produto,"Entregou antes do prazo estipulado, o produto muito bom",Positive
2018-03-12 06:40:04,4241743b48be6b3b0bcbde493827015f7b8afcee6d4151fe558ca0c0ea5d647b,132627403,5,Yes,SUPER RECOMENDO,"EXCELENTE PRODUTO, SUPER RECOMENDO.  LEVE, PRÁTICO, FAZ O QUE SE DIZ.",Positive
2018-03-12 07:04:05,e8491ba8c1ec2fbffd57235a2ba5f56d6565ff5c12957e26645d9421b0cdfca4,16792107,5,Yes,Muito bom,Eu  comprava esse produto por necessidade direto de uma empresa.Comprar pelas americanas tornou possível continuar usando.,Positive
2018-03-12 07:06:57,e8491ba8c1ec2fbffd57235a2ba5f56d6565ff5c12957e26645d9421b0cdfca4,10497237,5,Yes,Muito bom,Comprar o produto pelas lojas americanas possibilitou continuar usando produto de qualidade e acessível .obrigada,Positive
2018-03-12 07:07:47,c943dad3c28c87948ef1021057142bf53e5c6280fc6d93fd9226a2306b873d3d,20036352,5,Yes,TRUSS,Produtos excelentes! Já comprava para minha filha e agora estou usando também. O cabelo fica ótimo!,Positive
2018-03-12 07:09:39,c943dad3c28c87948ef1021057142bf53e5c6280fc6d93fd9226a2306b873d3d,16659996,5,No,TRUSS,Muito bom! Compro sempre para minha filha! Limpa bem sem ressecar e dá brilho...,Positive
2018-03-12 07:13:08,72957218aba583c9a1c4b3a857646fbc6c3c5d61db167e966cd4d71122b9674b,118846319,1,No,Péssimo,,Negative
2018-03-12 07:47:25,2cc5f8530032691f0bffb7093a4d3023fa698997991c4474126f8c08d50ee118,26026665,4,Yes,PERFUME,"Ótimo perfume, fragrância agradável e duradoura. Recomendo a todos !!!!!",Positive
2018-03-12 08:25:37,e49de7f2a06bd65bc2cd260a69d95b07f87b0b1e714fc3772229905b94626288,18928000,4,Yes,212 masculino,"Desodorante corporal delicioso, super agradável, com aroma extremamente discreto sem perder a personalidade. A família toda adorou.",Positive
2018-03-12 08:26:29,c0c7c743b1e6b56417e8d458467e875a4288ef840d193c4f49192d39dc927c93,30159173,5,Yes,Produto Fantástico,"Produto sensacional, vale muito a pena o investimento. Recebi antes do prazo e notei a diferença nas primeiras semanas de uso, parou com a queda e já notei o crescimento de 2 cm em meu cabelo.",Positive
2018-03-12 08:26:32,50529aa6b592e15313406f66875d37300a0f60e870403f0c40ddb814a763722a,117269484,4,Yes,Atendeu minhas expectativas!,Gostei do produto e das cores! Atendeu minhas expectativas!,Positive
2018-03-12 08:27:06,3aaffab6111af323458c4e5c113708be9985ab3eb10bcc7f249a9b131e83d785,20793411,1,No,Odiei o tratamento,Não recebi meu produto e não recebo nenhuma explicação ou satisfação.,Negative
2018-03-12 08:40:33,731473f4f864680210d37858658ac07ad555d89db291dbe12c15f5e4dc1f97e4,403262,1,No,Produto com defeito,"O produto não funciona, coloquei as pilhas e ele não liga. Sem qualidade alguma para avaliar, pois não funciona.",Negative
2018-03-12 08:54:13,de7c434ca4e404104949c76a071383db2b924f4e2125d00e1ce22acad220e506,23277475,1,No,Ainda não chegou na minha casa,Este produto ainda não chegou até mim! O produto que comprei não chegou na minha casa ainda. Por esse motivo não terá como avaliar o mesmo,Negative
2018-03-12 08:58:01,4bdc24fb1fa0549573bc76ee17b79a8550f5b4421b3965ca46371a694ff4cbdb,18913368,3,Yes,Gostei,"Produto atende as necessidades no manual descrito. Recomendo o produto para uso domestico, gostei muito",Neutral
2018-03-12 09:00:51,81473b692282ce57277c434a10967f86fb5facdc96c1c69f7c6d4834ad65dce7,25836340,4,Yes,Entrega muito demorada. Mais de um mês,"Efetuei a compra  do produto em 30/01/2018, informa o site que a nota fiscal só foi emitida dia 08/02/2018, ressalte-se que demorou mais de uma semana só para emissão da nota fiscal, um ato tão simples que se faz no dia seguinte. O produto SÓ chegou em 07/03/2018 e NÃO consta nenhuma nota fiscal da embalagem. Poderia demorar mais ainda pela ausência da nota fiscal. Já requeri a segunda via no site das Americanas, mas fui informado, de plano, que não há possibilidade de eu ser atendido nesse pedido. QUE ESTRANHO!!!!!!!",Positive
2018-03-12 09:03:47,b217f6c031aaafc127c940854d84015d5e1216043c30c7bb83cc03356ac4c104,7494878,5,Yes,Muito bom e prático,"Entrega rápida, produto como anunciado, recomendo loja e produto, a Philips e a americanas estão de parabéns",Positive
2018-03-12 09:03:59,2ea3b7b5b4d1719b51d4d1513bcf4c6e54e5069fe7889e51e4f933c5a0b857f0,16062770,1,No,Péssimo produto,"Não esquenta o suficiente, e o material é horrível.",Negative
2018-03-12 09:04:03,79420fee55331b2ac7cf9a16f9ef76b4110435f063c393b73fbf1b1b80ce89f8,110759595,5,Yes,Ótimo o produto,Antes de comprar eu pesquisei através  de varias pessoas  e blogueiras sobre o produto. E depois fui atrás  do menor preço.,Positive
2018-03-12 09:09:04,40a38b632241832a975f342e3754a8af56798f0539a6ffa55eb9b35fa3afefb3,18371208,5,Yes,Satisfeita,"Ótimo produto, estava num excelente valor, a entrega foi muito boa, estou muito satisfeita com tudo.",Positive
2018-03-12 09:13:08,9c5606ae6f74d07c7a51bd7486beaa00d7af1e25bb3dc31fdec2549b04f88962,132540181,2,No,Não é boque prometem,"Comprei esse barbeador, sabendo que não poderia esperar o desempenho de uma lâmina de barbear, mas esperava algo que chegasse no mínimo próximo disso. Na primeira tentativa de uso, precisei passar tantas vezes ele em um mesmo lugar do rosto que a pele ficou irritada só pela quantidade de tentativas. Se não bastasse os pelos restantes ficaram com comprimentos nada uniformes. Estou decepcionado com o produto e já solicitei a devolução. Realmente não recomendo.",Negative
2018-03-12 09:32:50,12f249da9b1e879888a030780c7f3b013518a6754eb72d6c9fc89963ff755ac2,26023001,5,Yes,Super recomendo,Produto excelente super recomendo e ótima loja também entrega no prazo super atenciosos.,Positive
2018-03-12 09:45:39,8573ba5e657cde9b61d9e028b609ea37876221dd292aab56efcc545061be67af,20758880,1,No,Produto chegou quebrado.,Meu produto chegou hoje com a embalagem extremamente quebrada. Tentei pedir troca do produto mas diz que essa opção está indisponível e como tinha mandado algumas reclamações sobre a entrega que não foram respondidas decidi comentar aqui para ver se obtenho respostas. Tenho foto do produto e dá caixa. Preciso de troca e estou mudando de endereço! Se alguém puder me responder agradeço muito.,Negative
2018-03-12 09:51:04,3dcc77f6d27616a05aea5534d11b65d49420c647623b2da69889c558c51cb460,28010069,3,Yes,Atendimento rápido e eficaz,"Faltou itens no meu pedido e recebi retorno no mesmo dia , produtos bons",Neutral
2018-03-12 09:52:27,1c0b72ef91fc8f8910061558e0399c0b580061d7758b1055db0204246f5558dc,15712651,5,Yes,Amei,"Muito bom, principalmente o cheiro que é maravilhoso.",Positive
2018-03-12 09:59:28,fb374103d0aada9970ef2bc8ad1affe6c3f2a81cd8a3516d2763793ee27d7f35,111586438,4,Yes,Recomendo!,"Muito  bom, ele realmente arranca  os pêlos da raiz, é  só  esticar a pele com a outra  mão que  fica mais  fácil, dói mais  não  mais do que uma depilação  com cera, depilação  com  cera  nunca  mais, uma pena  eu só  ter conhecido esse produto  agora. Outra  coisa,o produto chegou  em menos  de 7 dias!",Positive
2018-03-12 10:06:43,5f63ef2daf605410c8bb4f29dfc359e4464c528036a13a2c2c45e7851aed911e,26023946,4,Yes,Esse batom matte é top,"Eu super recomendo esse batom , fica bem matte mesmo na boca . E a cor nem se fala .",Positive
2018-03-12 10:13:24,bdb1b917ed54c179f5437a5b057aa7221412af5401bb62a576bcb8b603b410cf,132571227,1,No,ruim,"Comprei o produto achando que faria uma barba rente ,o que não aconteceu.A velha gilete ainda é melhor.",Negative
2018-03-12 10:13:39,7bb76f0cd6bfbb8c1228f54b71db1736388441d0885b9237550562e1ba20e63c,131981646,1,No,Chapinha e secador,Produtos sem.utilidades pois os mesmos não esquentao.,Negative
2018-03-12 10:14:02,5f63ef2daf605410c8bb4f29dfc359e4464c528036a13a2c2c45e7851aed911e,19231463,5,Yes,Tooooooooooooooop,"Ja havia comprado o kit e super recomendo !  O cabelo fica brilhoso ,sedoso",Positive
2018-03-12 10:17:19,5f63ef2daf605410c8bb4f29dfc359e4464c528036a13a2c2c45e7851aed911e,18236984,1,No,Ruuuuuiiiiiiiiim,Mancha a unha e fica horrível. Nao gostei . Não tenho mais   o que escrever.,Negative
2018-03-12 10:19:52,463e81e38e7eebeafcd7504a7d55a0445d05089a020e85147f3f6a1146ae3c64,11561801,5,Yes,De uso diário,"Uso o Gentleman há mais de 40 anos, portanto recomendo como produto que traduz a simplicidade e elegância sem que apareça um destaque exagerado.",Positive
2018-03-12 10:29:42,759e610494a8de60882c9d19b21d141fa3013183733efd804963fee5cbbe2a78,129591796,4,Yes,"gostei deste produto, ele é otimo","Não tenho o que dizer, porque ele é muito bom. Eu garanto, pois eu usei, e gostei. Para mim, devem adquiri-lo, que não se arrependerão.",Positive
2018-03-12 10:36:51,0aff939aa5b705c57bee24b0eeecfdd64616884def16cf01887e7e22fbd68c78,19287174,1,No,De Nasa só o nome.,"O travesseiro é gostoso macio e barato, você compra feliz da vida coloca numa fronha cheirosa, para acordar no dia seguinte com dores no pescoço porque o travesseiro virou uma panqueca com o peso da cabeça! Não comprem, é roubada!",Negative
2018-03-12 10:50:39,44732b8232b93247b7cc1b89de5de92375b5bb4b1cb4b2eb2722c5d18120cb4d,31068014,5,Yes,Produto excelente !,O cabelo fica super brilhante e liso atendeu as minhas expectativas,Positive
2018-03-12 11:21:55,d7f9c5856029569c3e8e5ed17bff0f8aa63e52fc558b64f3af5400bf83bdc766,132785701,3,Yes,um bom produto,um bom produto  indico o uso e a compra                               .............,Neutral
2018-03-12 11:30:40,44ca429598c86483acc3b75a69b25e2f5d05dc47f98b3ec524cb6300d568f367,111586438,3,Yes,Gostei muito do produto!,"O produto realmente é bom, muito útil e eu recomendo! Comprei o produto pelo site e chegou no prazo.",Neutral
2018-03-12 12:00:20,5308c3885076b71adaf599b1018c96be2ba10b5b75df0c9bc196af55fa90062e,31838631,3,Yes,Bom produto,Ele não deixa que as pontas do cabelo fiquem  salientes. O cabelo fica uniforme e com boa aparência. Recomendo.,Neutral
2018-03-12 12:38:43,7ce7fccdd0a96bedd0fb1c4f6e3ca7ac64bf204ea697a4e6f35b2212ca6630ab,18913368,1,No,Nao gostei,Não esquenta vai p lixo comprei pensando q era boa horrível,Negative
